-0.252898462152211	0.0447403110455756	-0.172621470405395
-0.199779656161011	-0.202866285003841	-0.105049204045895
-0.242526111458879	0.0620820209354511	-0.235239933414885
-0.230241881949298	0.0547457595911631	-0.235242505102855
-0.242527099524923	0.0620802221010778	-0.235231975308666
-0.260892636276313	-0.0762755448588023	-0.0277927619625353
-0.257317479642345	-0.0873216762137759	-0.00708541704566760
-0.236177251384419	-0.0562163948415343	-0.0418527916108006
-0.220361726324618	-0.0485915765192166	0.0130174138020315
-0.189595857950532	-0.118504879485869	-0.0283928283288504
-0.236176889275651	-0.0562168545922642	-0.0418537056701984
0.278495108557938	0.0267652200434530	-0.0372629875080182
-0.272708897906310	-0.00880010806909491	0.0220646864000629
0.269665439177157	0.0940700484828492	-0.0470573275025685
-0.0524105865599895	0.415369829941312	-0.154991839052621
-0.0831357439539439	0.438185497452436	-0.0583720174142601
-0.154498834657190	0.171488288257431	0.389097592717570
-0.0172522148910341	0.371043832223966	-0.278284729106285
-0.134901617077636	0.302681982391134	0.286119791750785
0.102805190581719	0.203130035643623	0.0569615380294877
0.109158700504355	0.196820750860477	0.0468870365984892
0.0455686395139823	-0.429602502111980	0.0283224448220794
-0.152007854752713	-0.00127127463030045	0.403016543924238
-0.188285180997520	-0.0119263256205769	0.103418912653528
-0.117108316594599	0.0765469605897788	0.370492420787553
-0.144782976533828	0.0649251777605312	0.321418876618586
-0.0258798066531658	-0.0480966524002118	-0.160289765216769
