-0.675063585147057	-0.753234281228205	-0.354330066786360	-0.486789047500065	-0.354664502828945	-0.840832555965978	-0.990059852522092	-0.392215142550162	-0.697093003702177	-0.899785687080232	-0.392219820760694	0.698778576721941	-0.742069855346667	0.263430020882104	0.0564908895918638	-0.0705132522000452	-0.467014013103332	0.163434265556581	-0.389168226274647	0.334976594804154	0.354917733411050	-0.256961490250475	-0.589505348028233	-1.31978390860575	-0.702650901286765	-0.815862736235542	0.629138740886819
-1.10564566975521	-1.24654487718913	-0.912799904103933	-0.853860793059266	-0.912783229185448	-1.29386035998126	-1.31619535435185	-1.20775447619008	-0.992286537215143	-0.834628938564161	-1.20764955962245	1.22824458760403	-1.08816289424093	1.72522344550366	0.569131728954354	0.438831832927471	-0.348342384932292	0.530767739025675	-0.00305237856739098	0.401630951096259	0.421844489058622	-0.728067811174958	-0.607182774621541	-1.21265787842452	-0.702650901286765	-0.815862736235542	0.629138740886819
-0.826900425508879	-0.905149333268196	-0.525852795615158	-0.595681144268823	-0.525843599998043	-0.770218910400843	-0.761526946130436	-0.448596471024658	-0.582031563417558	-0.775788405465464	-0.448711767148758	0.764150944702822	-0.802440146882275	0.515567831409845	-0.0835263374689451	-0.0707455198479566	-0.397207173002720	0.253025722466548	-0.192806897003165	8.80674527953079	8.84123034952324	-0.253749227182433	-0.509273729427262	-0.811757661337775	-0.0833653611696162	-0.804122795220173	0.629138740886819
-0.100576435419866	-0.446896057008804	-0.0929620990472406	0.250867091901200	-0.0926209544786349	0.109058535934893	0.185932394951638	-0.144800607009138	0.162665909160637	0.758553292370895	-0.144804994896728	0.645073595494744	-0.723125230848578	0.322619488418191	0.689531550030993	0.620751001468525	-0.455234108836354	1.02373325548617	-0.120502222502294	-0.104942156723744	-0.0934915294276858	-0.872702302088029	-0.722939354645005	-1.31978390860575	-0.702650901286765	-0.815862736235542	0.629138740886819
0.469944826685935	-0.0326053360021435	0.477759361758104	0.167441695183200	0.477749158553987	-0.698137968304484	-0.368736013269777	-0.861506788381997	-0.631402630254226	0.101002024183198	-0.861401465517920	0.127099960565032	0.0360412656556372	0.152274997202129	0.866070353655598	0.709530843197115	-0.437618789029715	1.02602829280739	-0.0799234042685329	0.0483628627480990	0.0537473329969736	-0.954174017368702	-0.639680362642943	-0.452954589177606	-0.0833653611696162	0.0625222887233572	0.629138740886819
-0.118706207403367	-0.413191431315044	0.113273562996909	-0.00643439481852709	0.113610721236025	-0.407613255122213	0.145463026111449	-0.145132261882517	-0.187476175727030	-0.501365467200072	-0.145026098405096	0.603141007502010	-0.518389761700174	0.463136216466461	0.581626892001596	0.473368245497679	-0.623234086125365	1.10618459628566	-0.263811601252427	-0.238250869307956	-0.220652365158074	-0.761998672941654	-0.905959220522964	-0.213053305745508	-0.702650901286765	-0.815862736235542	0.629138740886819
-0.621240824571039	-0.827519727155255	-0.489097925151844	-0.425317702549960	-0.489429756266247	-0.708225631956646	-0.297319480022384	-0.632001616003460	-0.583684151428827	-0.755510029651789	-0.632117127340143	1.04660671062271	-1.00925780609240	0.863480725234169	0.574183344872025	0.421447492818412	-0.546337488827035	0.908683884587077	-0.281698533701778	-0.164931077386639	-0.147032933945744	-0.718482213414148	-0.826027711573906	-1.11249241807261	-0.702650901286765	-0.815862736235542	0.629138740886819
-0.430311663369792	-0.674214406273938	-0.327784882562856	-0.278664636740422	-0.328119831697355	-0.501520233120523	-0.206858537909020	-0.679759917770092	-0.696679856699360	-0.845765423642163	-0.679654381639296	0.613524981712788	-0.554329023178231	0.559377358562540	0.595782126710829	0.456609241363765	-0.588139787996659	0.997212824218701	-0.271142446152322	-0.258247176195587	-0.240730391852345	-0.751591879110992	-0.868014019972142	0.297785774535678	-0.702650901286765	-0.815862736235542	0.629138740886819
-0.239382502168546	-0.480976431038058	-0.00822170325682261	0.159538236546758	-0.00856282922860037	-0.894022055222833	-0.756765843913943	-0.746422547319349	-0.773525199223379	-0.758169488774893	-0.746538192920663	0.368719872847032	-0.0934841764378951	0.659813029854089	0.499390868917819	0.298292039198937	-0.154601135356180	-1.02849761728974	-0.200368116378029	-0.0182914935440067	-0.0131794226505988	-0.674256539099044	-0.684110421063897	-0.597410250703690	0.535920178947533	-0.168846885894139	0.629138740886819
-0.615008715451710	-0.801827934715892	-0.405378497985407	-0.348917602397686	-0.405371631016212	-1.04882183926692	-0.885315603759250	-1.06779611962398	-0.858840055305153	-0.496545197539445	-1.06780159057959	0.835181995259237	-0.786886517627563	0.941312544750127	0.490340800825031	0.340314616728751	-0.476121624272709	0.687595289309253	-0.261170522450108	0.0217011202312567	0.0403619818674591	-0.646032990017815	-0.705871828312035	-1.31978390860575	-0.702650901286765	-0.815862736235542	0.629138740886819
